Date,Demand Partner,Integration Type,Deal Name or Line Item Name,Deal ID,Interactions,Bidding Interactions,eCPM,Impressions,Total Revenue
"2024-05-03","Bidswitch OpenRTB","eb","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",21327,5805,0.82539805309735,565,0.4663499
"2024-05-09","Bidswitch OpenRTB","venn","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",5824,3609,0.6018152,750,0.4513614
"2024-05-11","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",8973,5434,0.7372324829932,588,0.4334927
"2024-05-06","Bidswitch OpenRTB","verve","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",22191,19069,0.12760575301205,3320,0.4236511
"2024-05-12","Bidswitch OpenRTB","sdkandroid","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",17311,4746,0.14336680203046,2955,0.4236489
"2024-05-06","Bidswitch OpenRTB","ortb25","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",1836,1716,0.81570584795322,513,0.4184571
"2024-04-19","Bidswitch OpenRTB","verve","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",44044,20772,0.19983136645963,1932,0.3860742
"2024-05-02","Bidswitch OpenRTB","verve","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",40065,27528,0.13845318993802,2743,0.3797771
"2024-04-18","Bidswitch OpenRTB","verve","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",33930,17289,0.17777158974359,1950,0.3466546
"2024-05-13","Bidswitch OpenRTB","sdkandroid","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",16810,3135,0.15483528505393,1947,0.3014643
"2024-05-06","Bidswitch OpenRTB","a9","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",1302,977,1.1583357429719,249,0.2884256
"2024-05-08","Bidswitch OpenRTB","ortb25","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",7685,7236,0.57232627118644,472,0.270138
"2024-05-10","Bidswitch OpenRTB","ortb25","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",6261,5845,0.6316027027027,407,0.2570623
"2024-05-03","Bidswitch OpenRTB","verve","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",44681,34407,0.11692280614774,2017,0.2358333
"2024-05-14","Bidswitch OpenRTB","verve","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",14577,6794,0.12230734893849,1837,0.2246786
"2024-05-12","Bidswitch OpenRTB","verve","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",29995,13736,0.12288151603499,1715,0.2107418
"2024-05-09","Bidswitch OpenRTB","ortb25","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",6941,6366,0.57563452054795,365,0.2101066
"2024-05-04","Bidswitch OpenRTB","eb","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",37638,10952,1.4992801470588,136,0.2039021
"2024-05-12","Bidswitch OpenRTB","verve","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",5345,3615,0.62402250803859,311,0.194071
"2024-05-10","Bidswitch OpenRTB","verve","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",6056,4288,0.6937171641791,268,0.1859162
"2024-05-03","Bidswitch OpenRTB","eb","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",17801,2279,1.3311060606061,132,0.175706
"2024-05-14","Bidswitch OpenRTB","ortb25","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",4560,3781,0.66895692307692,260,0.1739288
"2024-04-17","Bidswitch OpenRTB","ortb25","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",33283,712,0.53949747634069,317,0.1710207
"2024-05-02","Bidswitch OpenRTB","eb","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",19061,3464,1.2314419117647,136,0.1674761
"2024-05-13","Bidswitch OpenRTB","ortb25","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",4530,4002,0.6970325,240,0.1672878
"2024-05-10","Bidswitch OpenRTB","verve","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",39382,10208,0.10990357909807,1397,0.1535353
"2024-04-27","Bidswitch OpenRTB","eb","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",19455,629,1.6537456521739,92,0.1521446
"2024-05-13","Bidswitch OpenRTB","verve","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",36273,8758,0.14311176470588,1037,0.1484069
"2024-05-07","Bidswitch OpenRTB","verve","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",45758,29609,0.10090878517502,1457,0.1470241
"2024-05-04","Bidswitch OpenRTB","verve","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",55978,40396,0.15107600827301,967,0.1460905
"2024-04-16","Bidswitch OpenRTB","eb","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",32959,753,1.5672086956522,92,0.1441832
"2024-04-26","Bidswitch OpenRTB","eb","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",25964,838,1.6354962962963,81,0.1324752
"2024-04-16","Bidswitch OpenRTB","eb","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",32916,710,1.5943144578313,83,0.1323281
"2024-05-08","Bidswitch OpenRTB","verve","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",31577,11552,0.11768978300181,1106,0.1301649
"2024-05-12","Bidswitch OpenRTB","ortb25","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",3815,3518,0.69769329608939,179,0.1248871
"2024-04-26","Bidswitch OpenRTB","eb","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",25906,780,1.6281105263158,76,0.1237364
"2024-04-27","Bidswitch OpenRTB","eb","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",19412,586,1.6807,71,0.1193297
"2024-04-28","Bidswitch OpenRTB","eb","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",15931,917,1.6356436619718,71,0.1161307
"2024-05-11","Bidswitch OpenRTB","ortb25","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",5661,4882,0.6500485380117,171,0.1111583
"2024-04-15","Bidswitch OpenRTB","eb","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",21165,308,1.6293308823529,68,0.1107945
"2024-04-24","Bidswitch OpenRTB","eb","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",26099,398,1.6466861538462,65,0.1070346
"2024-04-15","Bidswitch OpenRTB","eb","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",21166,309,1.6065234375,64,0.1028175
"2024-05-11","Bidswitch OpenRTB","verve","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",19764,6166,0.0979,1046,0.1024034
"2024-04-24","Bidswitch OpenRTB","eb","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",26108,407,1.638925,60,0.0983355
"2024-05-13","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",118499,318,0.61000135135135,148,0.0902802
"2024-04-17","Bidswitch OpenRTB","eb","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",13845,292,1.5683807017544,57,0.0893977
"2024-04-28","Bidswitch OpenRTB","eb","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",15917,903,1.6352,54,0.0883008
"2024-05-03","Bidswitch OpenRTB","eb","IN-DSP-SS-Kinesso (Maharashtra) - Video","157d0502-35d9-07fc-acca-e963c8a391dc",13205,715,1.9562155555556,45,0.0880297
"2024-05-14","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",23715,17923,0.32008529411765,272,0.0870632
"2024-04-17","Bidswitch OpenRTB","eb","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",13878,325,1.6049038461538,52,0.083455
"2024-04-25","Bidswitch OpenRTB","eb","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",21706,402,1.6348960784314,51,0.0833797
"2024-04-25","Bidswitch OpenRTB","eb","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",21704,400,1.617164,50,0.0808582
"2024-05-13","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",26908,12547,0.3652040201005,199,0.0726756
"2024-05-12","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",31419,20729,0.3725656626506,166,0.0618459
"2024-05-11","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",28318,20540,0.3804744966443,149,0.0566907
"2024-04-23","Bidswitch OpenRTB","eb","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",15577,378,1.5089285714286,35,0.0528125
"2024-05-12","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",5687,2062,0.78385606060606,66,0.0517345
"2024-04-19","Bidswitch OpenRTB","ortb25","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",12141,1800,0.25881465968586,191,0.0494336
"2024-05-14","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",56489,128,0.73784461538462,65,0.0479599
"2024-05-09","Bidswitch OpenRTB","verve","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",21490,3794,0.14043450704225,284,0.0398834
"2024-04-30","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",11421,1098,0.54431944444444,72,0.039191
"2024-04-19","Bidswitch OpenRTB","eb","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",21393,133,1.5771142857143,21,0.0331194
"2024-04-21","Bidswitch OpenRTB","eb","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",17325,285,1.651675,20,0.0330335
"2024-04-17","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",53180,276,0.54924137931034,58,0.031856
"2024-04-16","Bidswitch OpenRTB","verve","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",17658,50,1.3846217391304,23,0.0318463
"2024-04-23","Bidswitch OpenRTB","eb","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",15594,395,1.5766473684211,19,0.0299563
"2024-04-18","Bidswitch OpenRTB","ortb25","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",10004,257,0.59495714285714,49,0.0291529
"2024-04-19","Bidswitch OpenRTB","eb","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",21407,147,1.6185611111111,18,0.0291341
"2024-04-22","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",57512,1414,0.38140921052632,76,0.0289871
"2024-05-02","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",17597,1933,0.25849724770642,109,0.0281762
"2024-05-14","Bidswitch OpenRTB","verve","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",3331,645,1.3358380952381,21,0.0280526
"2024-04-22","Bidswitch OpenRTB","eb","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",17332,188,1.60653125,16,0.0257045
"2024-05-03","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",10941,1543,0.29828953488372,86,0.0256529
"2024-04-23","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",69953,1541,0.27203510638298,94,0.0255713
"2024-05-13","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",6343,857,1.019012,25,0.0254753
"2024-05-02","Bidswitch OpenRTB","eb","IN-DSP-SS-Kinesso (Maharashtra) - Video","157d0502-35d9-07fc-acca-e963c8a391dc",16160,563,1.882,13,0.024466
"2024-04-22","Bidswitch OpenRTB","eb","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",17335,191,1.51745,16,0.0242792
"2024-05-01","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",12762,1888,0.25198068181818,88,0.0221743
"2024-04-24","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",46988,1696,0.31947971014493,69,0.0220441
"2024-05-10","Bidswitch OpenRTB","ubsdkandroid","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",6369,5433,0.02873743315508,748,0.0214956
"2024-05-02","Bidswitch OpenRTB","eb","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",16246,649,1.4114333333333,15,0.0211715
"2024-04-18","Bidswitch OpenRTB","eb","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",10540,200,1.5549846153846,13,0.0202148
"2024-04-21","Bidswitch OpenRTB","eb","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",17332,292,1.5757416666667,12,0.0189089
"2024-05-12","Bidswitch OpenRTB","ubsdkandroid","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",3435,2606,0.03332462962963,540,0.0179953
"2024-04-21","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",50320,2588,0.26820149253731,67,0.0179695
"2024-05-06","Bidswitch OpenRTB","venn","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",2346,66,1.2574285714286,14,0.017604
"2024-05-10","Bidswitch OpenRTB","SOMA API","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",3959,764,0.095310869565217,184,0.0175372
"2024-04-26","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",519567,76,0.44284102564103,39,0.0172708
"2024-04-25","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",47648,1629,0.30755272727273,55,0.0169154
"2024-05-11","Bidswitch OpenRTB","SOMA API","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",2050,601,0.10891623376623,154,0.0167731
"2024-04-20","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",92135,2063,0.323856,50,0.0161928
"2024-04-22","Bidswitch OpenRTB","ortb25","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",2195,406,0.25375967741935,62,0.0157331
"2024-04-20","Bidswitch OpenRTB","eb","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",23429,189,1.55954,10,0.0155954
"2024-05-09","Bidswitch OpenRTB","ubsdkandroid","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",1750,1490,0.044916473988439,346,0.0155411
"2024-05-13","Bidswitch OpenRTB","ubsdkandroid","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",4313,2553,0.024772413793103,580,0.014368
"2024-04-20","Bidswitch OpenRTB","ortb25","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",2571,244,0.43468484848485,33,0.0143446
"2024-04-21","Bidswitch OpenRTB","ortb25","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",6151,233,0.59917826086957,23,0.0137811
"2024-04-26","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",24393,1454,0.19390845070423,71,0.0137675
"2024-04-25","Bidswitch OpenRTB","ortb25","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",1575,523,0.30990714285714,42,0.0130161
"2024-05-06","Bidswitch OpenRTB","verve","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",2522,62,1.29772,10,0.0129772
"2024-05-08","Bidswitch OpenRTB","SOMA API","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",2263,704,0.1039512195122,123,0.012786
"2024-04-28","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",17528,2082,0.19908196721311,61,0.012144
"2024-04-24","Bidswitch OpenRTB","ortb25","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",2632,335,0.29417,40,0.0117668
"2024-05-07","Bidswitch OpenRTB","SOMA API","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",2768,1157,0.077323178807947,151,0.0116758
"2024-04-18","Bidswitch OpenRTB","eb","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",10543,203,1.6583285714286,7,0.0116083
"2024-05-14","Bidswitch OpenRTB","ortb25","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",26457,2397,0.08321884057971,138,0.0114842
"2024-04-27","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",20933,2440,0.19089666666667,60,0.0114538
"2024-04-20","Bidswitch OpenRTB","eb","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",23418,178,1.5697428571429,7,0.0109882
"2024-05-09","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",16546,394,0.41599230769231,26,0.0108158
"2024-05-10","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",13451,3248,0.3295,32,0.010544
"2024-05-14","Bidswitch OpenRTB","ubsdkandroid","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",1994,1245,0.032934493670886,316,0.0104073
"2024-05-11","Bidswitch OpenRTB","ubsdkandroid","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",1346,1166,0.036648,275,0.0100782
"2024-04-17","Bidswitch OpenRTB","adverty","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",19,19,0.49127368421053,19,0.0093342
"2024-04-29","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",15535,1084,0.24195789473684,38,0.0091944
"2024-04-18","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",43199,1448,0.21363902439024,41,0.0087592
"2024-05-02","Bidswitch OpenRTB","SOMA API","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",8255,218,0.11484109589041,73,0.0083834
"2024-04-20","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",123712,40,0.416495,20,0.0083299
"2024-05-11","Bidswitch OpenRTB","verve","IN-DSP-SS-IA (Karnataka) - Video","72248636-2a9f-15ea-c921-710d7ce5b747",1579,590,0.87413333333333,9,0.0078672
"2024-05-01","Bidswitch OpenRTB","SOMA API","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",6087,959,0.16273125,48,0.0078111
"2024-04-19","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",107371,44,0.30902,25,0.0077255
"2024-04-18","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",147305,39,0.34900909090909,22,0.0076782
"2024-04-17","Bidswitch OpenRTB","SOMA API","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",1938,58,0.53589285714286,14,0.0075025
"2024-05-06","Bidswitch OpenRTB","SOMA API","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",1513,755,0.10761739130435,69,0.0074256
"2024-05-08","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",19604,494,0.30738333333333,24,0.0073772
"2024-04-19","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",51600,1321,0.27843846153846,26,0.0072394
"2024-04-21","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",152801,57,0.31129565217391,23,0.0071598
"2024-04-16","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",43051,12,1.30996,5,0.0065498
"2024-04-30","Bidswitch OpenRTB","xiaomi","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",14,14,1.18334,5,0.0059167
"2024-04-30","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",86063,58,0.41211538461538,13,0.0053575
"2024-05-01","Bidswitch OpenRTB","eb","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",16000,580,1.06932,5,0.0053466
"2024-04-26","Bidswitch OpenRTB","ortb25","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",6859,201,0.33165625,16,0.0053065
"2024-04-27","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",244390,46,0.30184117647059,17,0.0051313
"2024-04-24","Bidswitch OpenRTB","prebid_server","IN-DSP-SS-IA-Haryana - Video","8e1569c5-377c-0c9c-8409-d57667f371f1",11910,10,1.6788,3,0.0050364
"2024-04-25","Bidswitch OpenRTB","smartadserver","IN-DSP-SS-Kinesso (Maharashtra) - Display","e22ed6ec-daec-15af-0925-af25b14d3124",270960,47,0.301975,16,0.0048316
